Phone Number,Account Length,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn,Total Mins,Total Calls,Avg Calls per Day,HighServiceCaller
775-7579,282,0,2872.0,1024.0,502.6,4356.7,3657.0,416.96,2379.2,1277.0,63.891099999999994,101.4,36.0,29.94,24,True,9709.3,5994.0,21.25531914893617,1
775-7585,2211,80,1950.1999999999998,1579.0,1375.31,23604.11,819.0,431.01,2548.9,1297.0,111.15,227.4,48.0,37.27,19,False,28330.610000000004,3743.0,1.6928991406603346,1
775-7586,2110,29,32912.962,8643.0,1940.124,53958.340000000004,3268.0,817.01,15434.42,9168.0,331.69440000000003,485.53999999999996,176.0,117.754,68,False,102791.26199999999,21255.0,10.07345971563981,1
775-7599,611,80,14568.699999999999,5139.0,3832.44,7402.7,4600.0,1051.232,53934.62,8709.0,391.844,948.22,166.0,130.284,80,True,76854.24,18614.0,30.46481178396072,1
775-7658,400,88,13605.32,7832.0,3845.3120000000004,8352.72,4911.0,823.9499999999999,12341.699999999999,10356.0,437.778,902.44,212.0,169.572,68,True,35202.18,23311.0,58.2775,1
775-7668,911,82,33576.282,4671.0,1458.264,12432.62,7195.0,1180.06,11388.4,10846.0,285.914,355.22,231.0,96.49000000000001,54,False,57752.522000000004,22943.0,25.184412733260153,1
775-7677,328,29,3418.7999999999997,1818.0,367.67,2270.8,1478.0,402.39000000000004,4553.4,789.0,40.146,83.6,63.0,27.479999999999997,38,False,10326.6,4148.0,12.646341463414634,1
775-7687,488,88,16562.9,8321.0,1735.542,15836.53,5595.0,1103.8042,33260.13,6664.0,434.472,816.31,184.0,137.491,95,True,66475.87,20764.0,42.549180327868854,1
775-7689,408,42,13133.699999999999,6751.0,1014.174,7972.33,2599.0,1143.922,10030.31,1264.0,311.5,738.41,129.0,105.941,56,True,31874.749999999996,10743.0,26.330882352941178,1
775-7695,484,86,12593.14,7596.0,1222.104,8348.82,10936.0,844.85,52363.020000000004,5823.0,559.064,623.32,112.0,143.894,86,True,73928.30000000002,24467.0,50.55165289256198,1
775-7697,2211,88,42491.662,10348.0,3257.005,82679.12,12366.0,2660.1730000000002,22846.34,16702.0,723.855,837.3,385.0,203.465,190,False,148854.422,39801.0,18.00135685210312,1
775-7698,2011,36,1791.51,906.0,202.37,4794.81,1343.0,171.20000000000002,1972.21,1221.0,79.6,83.89999999999999,51.0,30.68,18,False,8642.43,3521.0,1.7508702138239682,1
775-7756,468,89,12112.3,5875.0,1235.6779999999999,8466.5,5254.0,848.12,12339.199999999999,4737.0,469.80219999999997,587.5,161.0,177.132,72,True,33505.5,16027.0,34.245726495726494,1
775-7757,911,112,4142.9,1899.0,412.671,4531.8,1211.0,237.96099999999998,2514.2,2234.0,47.33,124.69999999999999,44.0,27.352,19,False,11313.600000000002,5388.0,5.9143798024149286,1
775-7758,464,82,19070.24,21987.0,4684.866,18753.54,15465.0,2026.532,66784.42,11676.0,1171.932,782.9,372.0,229.662,174,True,105391.09999999999,49500.0,106.68103448275862,1
775-7759,911,112,10433.2,12331.0,1559.12,7873.54,12668.0,1535.483,10424.6,4616.0,211.71,721.03,255.0,157.275,62,True,29452.370000000003,29870.0,32.78814489571899,1
775-7775,480,211,4032.4100000000003,3540.0,502.0422,5883.3,1935.0,404.25,6425.9,3284.0,89.743,334.82,77.0,41.07,16,False,16676.43,8836.0,18.408333333333335,1
775-7777,444,22,3873.8999999999996,1341.0,296.891,4251.099999999999,1540.0,390.32,2258.3,1371.0,114.87,198.9,82.0,53.06,22,True,10582.199999999999,4334.0,9.76126126126126,1
775-7778,480,48,2158.51,1273.0,1357.96,2708.4,1509.0,244.981,4745.599999999999,794.0,87.882,175.91,29.0,42.42,14,True,9788.419999999998,3605.0,7.510416666666667,1
775-7787,2112,28,2445.1,1489.0,376.99,2491.6,1201.0,242.2,2514.6,3848.0,97.83,98.9,35.0,28.86,15,True,7550.199999999999,6573.0,3.112215909090909,1
775-7789,2112,28,18492.981,6994.0,1314.56,14117.630000000001,9622.0,826.9019999999999,11421.51,9393.0,767.192,418.13,242.0,100.08,86,True,44450.251,26251.0,12.429450757575758,1
775-7796,488,211,5135.7,1446.0,482.91110000000003,2501.3999999999996,2313.0,229.0,2406.9,1321.0,169.571,143.4,24.0,40.36,26,False,10187.4,5104.0,10.459016393442623,1
775-7797,406,32,5477.72,3755.0,937.04,7900.8,2516.0,408.922,25430.61,6458.0,239.229,333.71,82.0,76.422,34,True,39142.840000000004,12811.0,31.554187192118228,1
775-7799,2112,82,18420.42,10306.0,2252.011,17138.91,10534.0,2082.825,60024.020000000004,14324.0,708.072,1364.55,285.0,241.404,162,True,96947.90000000001,35449.0,16.784564393939394,1
775-7856,666,80,8089.42,13173.0,3234.678,12607.52,6937.0,844.9842,50875.020000000004,5940.0,439.86199999999997,376.32,135.0,112.266,78,True,71948.28000000001,26185.0,39.31681681681682,1
775-7859,328,211,12675.981,2639.0,332.58,4552.71,1505.0,222.651,4384.5,1835.0,122.77199999999999,203.29999999999998,32.0,27.6411,16,False,21816.490999999998,6011.0,18.326219512195124,1
775-7868,328,26,13140.281,3428.0,284.57,2410.2,1181.0,235.87,2730.8,1593.0,78.336,152.70999999999998,29.0,37.43,10,False,18433.990999999998,6231.0,18.996951219512194,1
775-7878,233,22,2220.8,3237.0,512.961,2481.9,1032.0,240.98,2393.2,2342.0,69.20100000000001,371.51,62.0,35.861000000000004,33,True,7467.410000000001,6673.0,28.63948497854077,1
775-7879,444,44,4264.61,3629.0,266.106,23280.11,1208.0,238.57999999999998,2438.61,1810.0,126.53,150.5,29.0,39.541000000000004,18,True,30133.83,6676.0,15.036036036036036,1
775-7887,21111,112,29945.582000000002,4670.0,2277.872,8655.8,4978.0,1481.074,12192.0,4844.0,297.36,311.32,167.0,100.688,80,True,51104.702,14659.0,0.694377338828099,1
775-7888,448,33,32313.882,10732.0,1248.892,8265.4,9745.0,838.512,11367.300000000001,9733.0,191.112,802.52,214.0,100.88,56,False,52749.102,30424.0,67.91071428571429,1
775-7889,407,22,28922.472,8252.0,1162.452,51482.520000000004,4464.0,929.762,11277.83,6563.0,377.08,478.4,126.0,111.268,51,True,92161.222,19405.0,47.67813267813268,1
775-7976,2211,29,2659.3,3685.0,558.6899999999999,5039.91,989.0,154.64,2184.2,1718.0,80.122,147.41,62.0,29.741,20,False,10030.82,6454.0,2.919041157847128,1
775-7977,669,84,14233.71,8040.0,2444.551,16981.71,7888.0,1047.974,10715.0,6639.0,413.92,588.2,219.0,142.031,76,True,42518.619999999995,22786.0,34.059790732436475,1
775-7987,2112,84,16836.92,9126.0,1276.882,34624.62,6082.0,800.09,8140.82,3381.0,410.02,428.72,119.0,102.522,99,True,60031.08,18708.0,8.857954545454545,1
775-7997,486,1111,6754.52,8206.0,2455.52,14813.31,10171.0,1399.5530999999999,12441.21,8107.0,458.489,558.61,158.0,138.473,66,True,34567.65,26642.0,54.818930041152264,1
775-7998,2211,88,18550.53,11257.0,3976.8741999999997,22272.52,16797.0,1654.967,24358.86,9474.0,461.028,1159.63,164.0,198.722,90,True,66341.54000000001,37692.0,17.047489823609226,1
775-7999,2211,89,29590.362,6389.0,1734.21,51438.93,6440.0,1141.643,29814.140000000003,12761.0,309.8721,565.9,190.0,137.335,99,True,111409.332,25780.0,11.659882406151063,1
775-8578,488,1111,11180.42,8178.0,1544.908,8044.3,11922.0,1210.67,53688.020000000004,8294.0,426.632,549.5,242.0,129.652,64,True,73462.24,28636.0,58.68032786885246,1
775-8585,2119,211,32975.982,3056.0,1938.404,9538.1,3115.0,1075.7222,17056.82,6074.0,305.064,693.64,141.0,112.0522,48,False,60264.542,12386.0,5.845210004719207,1
775-8596,2211,84,15462.499999999998,7625.0,928.772,8659.34,9669.0,846.062,12277.720000000001,5640.0,367.74219999999997,442.2,263.0,102.968,132,False,36841.759999999995,23197.0,10.491632745364088,1
775-8767,282,211,4481.099999999999,1775.0,364.472,23377.510000000002,3517.0,248.15,4855.6,3621.0,126.851,134.0,53.0,35.172,10,False,32848.21,8966.0,31.79432624113475,1
775-8768,2119,88,4205.2,2242.0,564.53,3297.2000000000003,1525.0,248.22199999999998,23237.9,1268.0,108.08,115.71000000000001,35.0,29.231099999999998,14,True,30856.010000000002,5070.0,2.392638036809816,1
775-8769,2211,211,41705.562,14058.0,3119.6482,47294.33,13903.0,1794.864,22205.5,10795.0,738.5930000000001,1174.74,323.0,224.426,146,False,112380.132,39079.0,17.67480777928539,1
775-8787,480,49,4343.2,1476.0,352.02,2560.6,1503.0,226.25,4022.5,1710.0,81.7611,159.9,51.0,31.55,18,True,11086.199999999999,4740.0,9.875,1
775-8789,484,211,10418.8,7464.0,1674.16,8315.82,3979.0,712.602,11645.220000000001,13912.0,265.092,916.44,267.0,161.182,68,True,31296.28,25622.0,52.93801652892562,1
775-8796,484,82,2099.6,1448.0,1343.33,2464.0,1046.0,191.3611,4921.81,1899.0,119.32,192.9,40.0,31.330000000000002,21,False,9678.31,4433.0,9.159090909090908,1
775-8876,611,89,10793.0,6831.0,1208.2721999999999,19046.2,7924.0,829.6042,50024.32,12871.0,473.25,285.90000000000003,124.0,108.522,32,True,80149.42,27750.0,45.41734860883797,1
775-8877,222,89,2204.71,852.0,1458.45,4342.7,2278.0,422.78999999999996,4801.799999999999,1724.0,159.876,153.5,45.0,38.7511,25,False,11502.71,4899.0,22.06756756756757,1
775-8887,21111,1111,17597.04,10706.0,3866.5519999999997,50690.22,9106.0,863.46,19346.82,6474.0,493.752,701.8,179.0,147.358,113,True,88335.88000000002,26465.0,1.2536118611150584,1
775-8888,2116,211,16544.32,6679.0,1291.02,51057.14,6061.0,763.042,12079.220000000001,3975.0,325.272,401.62,143.0,108.70400000000001,55,True,80082.29999999999,16858.0,7.966918714555765,1
775-8897,222,89,5596.91,2242.0,2259.3922,49754.42,3946.0,775.352,8136.9,3424.0,406.026,432.21999999999997,125.0,107.8531,83,False,63920.450000000004,9737.0,43.86036036036036,1
775-8898,2211,82,7782.0,6325.0,1328.662,52486.54,3704.0,838.7,12479.8,7081.0,334.2222,820.72,194.0,95.092,70,True,73569.06,17304.0,7.826322930800543,1
775-8955,611,211,15811.699999999999,4546.0,1288.9522,30309.440000000002,7970.0,784.74,17360.8,6535.0,463.622,616.4399999999999,139.0,140.482,65,True,64098.380000000005,19190.0,31.407528641571194,1
775-8957,21111,89,33542.981999999996,9647.0,1906.03,54235.04,3403.0,1215.214,8535.8,5590.0,149.756,875.42,154.0,171.21200000000002,81,False,97189.242,18794.0,0.8902467907725831,1
775-8968,2119,88,42255.143000000004,10692.0,1649.8533,10437.03,5142.0,844.485,29130.0,5757.0,503.796,507.71000000000004,166.0,127.2381,89,True,82329.88300000002,21757.0,10.26757904672015,1
775-8979,2112,82,8622.7,3713.0,3013.7740000000003,12397.0,5674.0,1157.71,12437.44,8943.0,527.192,366.62,175.0,101.056,36,True,33823.76,18505.0,8.761837121212121,1
775-8985,497,44,12430.42,4810.0,1260.76,15836.52,4709.0,851.31,12876.5,8215.0,710.4,551.5,139.0,110.362,125,True,41694.94,17873.0,35.96177062374245,1
775-8987,2112,82,12455.4,3218.0,821.36,6533.9,3500.0,581.272,7183.32,4312.0,197.4711,324.0,108.0,75.61,48,True,26496.62,11138.0,5.273674242424242,1
775-8996,448,112,5373.2,3179.0,1750.1799999999998,9751.800000000001,2524.0,518.8311,8914.51,3489.0,363.47,355.0,96.0,86.59,66,False,24394.510000000002,9288.0,20.732142857142858,1
775-8997,2011,112,10240.62,10134.0,1437.684,50155.54,6302.0,830.5,8560.72,5946.0,207.8722,578.0,132.0,142.372,74,True,69534.88,22514.0,11.195425161611139,1
775-9555,446,82,29503.282000000003,3872.0,1846.612,7857.62,5546.0,1499.95,14821.92,4810.0,474.664,605.72,143.0,148.612,98,True,52788.542,14371.0,32.2219730941704,1
775-9579,282,0,6568.8,3031.0,1064.83,12531.02,9350.0,767.212,12109.0,4351.0,282.2531,343.0,101.0,94.74,56,False,31551.82,16833.0,59.691489361702125,1
775-9585,2211,80,9643.9,4210.0,4004.7799999999997,30977.71,1977.0,789.942,27379.120000000003,3878.0,642.66,553.9,103.0,124.67,66,False,68554.63,10168.0,4.598824061510629,1
775-9587,2112,88,26321.301,9450.0,1866.963,13380.91,11395.0,1062.184,11862.5,11949.0,499.652,566.4,258.0,127.354,80,True,52131.111,33052.0,15.649621212121213,1
775-9589,2611,88,41987.381,21321.0,5922.0470000000005,31095.25,15672.0,2883.1362,113846.74,20103.0,1404.0919999999999,1293.6399999999999,437.0,292.3362,201,True,188223.011,57533.0,22.03485254691689,1
775-9597,611,20,1948.11,1094.0,407.55,4402.3,3072.0,245.601,2396.2,1336.0,68.93,151.3,64.0,35.369,26,False,8897.91,5566.0,9.109656301145662,1
775-9599,2116,20,5575.13,2232.0,938.3199999999999,49651.4,8730.0,983.053,5998.42,4364.0,272.96,295.2,165.0,81.039,78,True,61520.149999999994,15491.0,7.320888468809073,1
775-9677,911,88,4350.3,1354.0,344.511,4656.0,1337.0,246.68,22971.410000000003,1784.0,82.69,352.31,67.0,33.958999999999996,26,False,32330.020000000004,4542.0,4.985729967069155,1
775-9679,911,88,11432.3,2741.0,1145.361,8009.9,4123.0,582.62,29765.81,3582.0,205.2422,629.91,145.0,99.60900000000001,56,True,49837.92,10591.0,11.625686059275521,1
775-9697,2110,88,6357.3,2321.0,2230.9210000000003,30487.0,3412.0,769.011,50117.52,5636.0,402.751,269.2,155.0,81.455,24,True,87231.02,11524.0,5.461611374407583,1
775-9698,484,116,9885.4,3290.0,887.4122,9846.62,4054.0,909.924,5595.8,4870.0,226.612,235.8,106.0,73.22,56,False,25563.62,12320.0,25.454545454545453,1
775-9755,464,211,7033.6,11964.0,1130.39,49956.44,10861.0,1221.164,9594.22,5245.0,920.59,590.52,120.0,134.6762,86,True,67174.78,28190.0,60.75431034482759,1
775-9756,322,82,12394.1,5232.0,1180.202,8617.0,7806.0,741.0242,54146.340000000004,6623.0,476.512,633.9,187.0,151.602,91,False,75791.34,19848.0,61.63975155279503,1
775-9759,911,112,7381.82,5170.0,1300.833,7238.3,2496.0,478.95099999999996,47573.2,5020.0,132.672,328.4,109.0,63.594,34,False,62521.719999999994,12795.0,14.045005488474205,1
775-9778,2110,84,18171.0,10494.0,1664.211,10432.81,8355.0,1341.51,14632.6,6985.0,471.592,1098.42,190.0,172.902,75,True,44334.829999999994,26024.0,12.333649289099526,1
775-9779,329,44,4282.4,1468.0,424.39099999999996,2477.81,1553.0,240.0,5100.6,1260.0,107.04,214.5,47.0,35.87,10,True,12075.31,4328.0,13.155015197568389,1
775-9786,494,0,11953.0,5109.0,3453.6820000000002,7357.8,5523.0,1071.634,50278.12,2438.0,236.632,567.4,143.0,127.8162,91,False,70156.31999999999,13213.0,26.746963562753038,1
775-9787,404,48,2413.2,3552.0,443.901,2506.5,3395.0,249.47,4308.2,1317.0,118.91,192.2,44.0,37.711,22,False,9420.1,8308.0,20.564356435643564,1
775-9788,1111,112,2126.51,1570.0,414.91,2402.4,2072.0,194.8711,4301.6,1601.0,120.861,98.8,41.0,34.440000000000005,24,False,8929.31,5284.0,4.756075607560756,1
775-9796,464,211,12595.1,3418.0,3133.2731000000003,5988.42,3884.0,543.17,5971.3,2472.0,315.521,426.2,76.0,116.25,60,False,24981.02,9850.0,21.228448275862068,1
775-9799,2119,211,15809.699999999999,4205.0,1591.221,11149.01,4653.0,853.15,17503.8,4008.0,343.86,1216.53,138.0,147.62,38,False,45679.03999999999,13004.0,6.136857008022652,1
775-9855,2011,28,10855.0,4455.0,2699.3650000000002,53520.03,6257.0,1013.4,13468.51,3863.0,453.613,760.22,137.0,131.136,62,False,78603.76,14712.0,7.315763301839881,1
775-9858,1111,211,12478.720000000001,11996.0,1897.78,16489.15,11435.0,1098.452,17227.329999999998,6418.0,729.278,649.65,223.0,159.035,138,True,46844.85,30072.0,27.06750675067507,1
775-9859,2211,211,20130.901,8187.0,1107.342,12632.51,3052.0,533.541,48604.52,3686.0,276.394,393.42,168.0,62.3051,40,False,81761.351,15093.0,6.826322930800543,1
775-9866,611,88,12976.3,10711.0,994.84,8470.72,5324.0,834.802,12227.12,8934.0,399.1922,799.72,239.0,113.582,70,False,34473.86,25208.0,41.256955810147296,1
775-9868,1111,112,51881.443,11370.0,1964.442,59966.3,12301.0,1795.0942,18595.2,18333.0,598.15,1302.25,223.0,248.03199999999998,106,True,131745.193,42227.0,38.00810081008101,1
775-9875,446,22,51593.824,4107.0,1388.02,50288.12,6300.0,1218.052,11770.0,9683.0,367.42,480.12,92.0,123.166,69,False,114132.064,20182.0,45.25112107623318,1
775-9876,2611,80,1581.3,842.0,275.5,2365.81,3433.0,236.82,2419.11,1465.0,113.0711,160.6,63.0,32.979,16,True,6526.82,5803.0,2.222520107238606,1
775-9878,21111,22,8401.9,5823.0,961.973,9654.0,2460.0,951.97,9855.82,5195.0,182.841,610.03,159.0,99.055,59,True,28521.75,13637.0,0.6459665577187248,1
775-9879,2011,32,10113.83,8841.0,924.886,30252.910000000003,2902.0,581.584,10800.130000000001,4286.0,297.66,306.6,70.0,86.003,44,True,51473.47000000001,16099.0,8.005469915464943,1
775-9888,468,80,11849.32,5068.0,1567.7222,17219.82,9670.0,881.972,13241.32,5782.0,240.848,640.1,142.0,127.54220000000001,84,True,42950.56,20662.0,44.14957264957265,1
775-9896,2611,80,17417.52,8141.0,4186.32,19556.93,15177.0,1716.048,25687.01,9589.0,827.4371,872.52,299.0,253.031,96,True,63533.97999999999,33206.0,12.717732669475296,1
775-9897,440,44,6021.6,3165.0,718.11,4911.3099999999995,2016.0,854.211,6693.3,2549.0,219.33999999999997,266.7,67.0,50.246,47,True,17892.91,7797.0,17.720454545454544,1
775-9899,666,66,14571.619999999999,8275.0,2032.6399999999999,21888.91,11338.0,2424.377,22487.699999999997,8291.0,573.78,1267.42,250.0,203.131,143,True,60215.649999999994,28154.0,42.273273273273276,1
775-9968,449,82,14523.6,4589.0,1185.154,10772.8,5785.0,1205.76,53677.72,4242.0,549.802,423.6,195.0,97.25619999999999,38,True,79397.72,14811.0,32.98663697104677,1
775-9976,2211,84,22299.5,15706.0,5103.796,64906.33,17473.0,2217.387,66413.31999999999,14520.0,1005.9159999999999,1423.21,357.0,207.27100000000002,147,True,155042.36,48056.0,21.73496155585708,1
775-9978,2211,89,8475.82,5341.0,1149.132,49634.72,10259.0,1579.172,16057.2,2469.0,239.09,616.6,106.0,132.732,61,False,74784.34000000001,18175.0,8.220262324739936,1
775-9979,1111,88,3102.2,1849.0,375.861,2262.7,1137.0,212.28,2207.5,1630.0,91.551,144.8,32.0,35.74,16,False,7717.2,4648.0,4.183618361836183,1
775-9987,404,1111,5779.22,9058.0,3094.8409999999994,5812.6,6359.0,592.72,49690.5,2563.0,360.44,501.8,96.0,106.249,40,True,61784.12,18076.0,44.742574257425744,1
775-9988,2211,1111,22465.809999999998,19796.0,2809.6524,22188.82,15804.0,1746.1851,16508.1,11397.0,653.447,821.92,379.0,258.86,118,True,61984.649999999994,47376.0,21.42740841248304,1
775-9989,1111,0,16676.881,4971.0,1343.4,9783.01,4824.0,939.44,12264.41,3514.0,218.3,334.23,140.0,58.839999999999996,77,False,39058.53100000001,13449.0,12.105310531053105,1
775-9995,480,211,5881.9,3856.0,1173.3522,9791.1,2698.0,1007.81,10783.9,3558.0,213.764,323.41999999999996,276.0,85.68,60,False,26780.32,10388.0,21.641666666666666,1
775-9996,450,48,50659.224,10539.0,1385.882,11725.119999999999,6355.0,1195.22,13304.699999999999,4240.0,628.31,418.7,196.0,123.3042,102,False,76107.74399999999,21330.0,47.4,1
775-9997,2211,119,5783.33,7751.0,1292.772,7643.0,7500.0,1148.5111,8001.51,5516.0,291.743,370.90999999999997,137.0,92.264,52,True,21798.75,20904.0,9.454545454545455,1
775-9998,21111,44,11421.800000000001,6964.0,1159.54,47562.12,4633.0,604.78,47646.020000000004,5841.0,245.481,421.5,103.0,96.75,36,True,107051.44,17541.0,0.83089384680972,1
775-9999,1111,89,32254.22,16973.0,4096.22,31847.52,13080.0,3231.0184,35421.08,16478.0,764.5171,1222.83,373.0,356.256,233,True,100745.65000000001,46904.0,42.21782178217822,1
776-5558,286,82,12001.0,5598.0,3439.372,15911.82,7198.0,876.802,8703.5,8422.0,259.162,383.82,108.0,80.39,92,True,37000.14,21326.0,74.56643356643356,1
776-5577,464,80,2267.21,1712.0,311.461,3785.7,1976.0,396.13,2320.81,1321.0,110.7411,352.11,56.0,35.120000000000005,18,True,8725.83,5065.0,10.91594827586207,1
776-5587,21111,33,3641.8999999999996,3443.0,394.29,4336.599999999999,1333.0,220.47,4385.5,2815.0,158.26,160.5,55.0,39.79,13,True,12524.5,7646.0,0.36218085358343993,1
776-5589,21111,33,6333.9,5997.0,857.59,7703.8,3134.0,522.24,49870.62,5565.0,314.374,436.0,136.0,107.822,38,True,64344.32000000001,14832.0,0.7025721188006253,1
776-5597,2112,112,5913.71,8200.0,1067.441,11369.02,8265.0,776.49,9724.03,3506.0,294.0233,657.21,160.0,108.77199999999999,36,True,27663.97,20131.0,9.531723484848484,1
776-5667,464,1111,4087.81,3294.0,413.062,23318.11,1284.0,425.442,3274.5,1259.0,152.02100000000002,179.91,67.0,46.302,20,False,30860.33,5904.0,12.724137931034482,1
776-5669,21111,1111,7467.8099999999995,5620.0,3106.934,26758.23,3722.0,1162.106,7411.3,5482.0,389.653,391.51,156.0,97.202,36,False,42028.850000000006,14980.0,0.7095826820141159,1
776-5676,203,211,2682.11,1642.0,363.54,4994.0,3283.0,240.451,4491.8099999999995,1440.0,127.61000000000001,136.31,28.0,38.04,19,True,12304.23,6393.0,31.492610837438423,1
776-5696,911,211,6381.13,3252.0,3264.69,8223.1,8416.0,602.413,12119.83,8062.0,289.062,289.91,80.0,107.7222,87,True,27013.969999999998,19810.0,21.745334796926453,1
776-5755,2112,26,9301.21,8568.0,1471.283,9585.92,6952.0,756.402,71020.93000000001,8061.0,293.271,592.5,265.0,115.161,103,False,90500.56,23846.0,11.290719696969697,1
776-5775,488,88,12115.5,6102.0,3379.2241999999997,8835.039999999999,5166.0,1178.972,11142.119999999999,5998.0,450.556,519.9,194.0,125.152,81,True,32612.56,17460.0,35.778688524590166,1
776-5785,484,1111,33453.162000000004,11161.0,1052.81,6767.92,8505.0,1415.3722,17380.9,9667.0,887.0740000000001,686.72,127.0,139.7642,73,False,58288.702000000005,29460.0,60.86776859504132,1
776-5798,286,44,1951.6,1759.0,428.52099999999996,4126.099999999999,3484.0,419.81,2249.2,3796.0,184.971,159.4,45.0,37.32,20,True,8486.299999999997,9084.0,31.762237762237763,1
776-5859,2116,1111,8390.1,5639.0,1230.052,90791.14,4400.0,722.6899999999999,12380.9,4339.0,331.972,452.02,202.0,87.142,50,True,112014.16,14580.0,6.890359168241966,1
776-5898,611,82,14975.82,13482.0,1036.42,8247.119999999999,5733.0,1161.04,50149.740000000005,4366.0,184.71,661.12,128.0,178.794,58,False,74033.8,23709.0,38.803600654664486,1
776-5955,911,80,18436.92,8815.0,1700.894,13120.42,8875.0,1226.0844,49796.520000000004,4116.0,436.252,575.32,153.0,135.47,80,True,81929.18000000001,21959.0,24.104281009879255,1
